#timestamp x y z qw qx qy qz
1779938746.623815 505949.923542 2495906.052759 19.564596 0.620083 0.043553 -0.000844 -0.783326
1779938746.723817 505949.815969 2495906.015989 19.560135 0.646459 0.041568 0.007885 -0.761775
1779938746.823819 505949.696036 2495905.971592 19.549349 0.678177 0.023314 0.015715 -0.734360
1779938746.923820 505949.572400 2495905.917195 19.542066 0.720145 0.017563 0.008166 -0.693554
1779938747.023821 505949.454116 2495905.853162 19.553352 0.764934 0.024859 0.008280 -0.643576
1779938747.123822 505949.343925 2495905.772514 19.569551 0.797330 0.020930 0.033988 -0.602223
1779938747.223824 505949.255045 2495905.675039 19.580014 0.833602 0.029844 0.037568 -0.550278
1779938747.323825 505949.177214 2495905.568164 19.572371 0.860793 0.039714 0.033591 -0.506291
1779938747.423827 505949.106993 2495905.456436 19.551013 0.873306 0.051468 0.038212 -0.482937
1779938747.523827 505949.049986 2495905.341547 19.539305 0.889999 0.066485 0.032235 -0.449937
1779938747.623829 505948.998238 2495905.225870 19.540298 0.908758 0.085134 0.034563 -0.407083
1779938747.723830 505948.952324 2495905.106713 19.538825 0.920065 0.094275 0.034483 -0.378687
1779938747.823829 505948.910586 2495904.980505 19.531601 0.941286 0.094295 0.029911 -0.322792
1779938747.923830 505948.874501 2495904.844835 19.521857 0.955043 0.083434 0.043371 -0.281159
1779938748.023831 505948.853101 2495904.708194 19.523322 0.971445 0.082312 0.054315 -0.215800
1779938748.123832 505948.852832 2495904.569880 19.537492 0.983332 0.088700 0.048773 -0.151038
1779938748.223831 505948.872619 2495904.433285 19.554326 0.991649 0.098442 0.021602 -0.080466
1779938748.323833 505948.902923 2495904.299847 19.556453 0.994893 0.086672 0.007826 -0.051144
1779938748.423833 505948.940328 2495904.178801 19.553967 0.996094 0.076916 0.013974 -0.041066
1779938748.523834 505948.984751 2495904.070834 19.560198 0.996423 0.076272 0.023159 -0.028065
1779938748.623836 505949.033574 2495903.965376 19.571745 0.995558 0.083254 0.043474 -0.006580
1779938748.723837 505949.086327 2495903.862019 19.574867 0.994465 0.086216 0.054731 0.024713
1779938748.823839 505949.145105 2495903.752659 19.566822 0.993361 0.080638 0.054297 0.061516
1779938748.923840 505949.208028 2495903.634932 19.555290 0.991370 0.065404 0.060657 0.096062
1779938749.023841 505949.276634 2495903.514931 19.551348 0.987732 0.054672 0.070305 0.128268
1779938749.123843 505949.351834 2495903.402009 19.560067 0.978958 0.063490 0.073487 0.179471
1779938749.223843 505949.436260 2495903.293447 19.570243 0.969833 0.082383 0.069808 0.218549
1779938749.323844 505949.521804 2495903.187562 19.568129 0.962218 0.083666 0.074245 0.248243
1779938749.423847 505949.605044 2495903.090807 19.559078 0.964845 0.069004 0.086359 0.238443
1779938749.523849 505949.682699 2495903.003699 19.561667 0.962183 0.060632 0.091882 0.249168
1779938749.623850 505949.758654 2495902.913969 19.575259 0.960801 0.061309 0.105374 0.248996
1779938749.723852 505949.831284 2495902.817791 19.583351 0.960959 0.066653 0.105542 0.246932
1779938749.823854 505949.903873 2495902.712940 19.575092 0.965005 0.063433 0.073327 0.243648
1779938749.923853 505949.977945 2495902.601935 19.565552 0.966282 0.053502 0.051095 0.246631
1779938750.023854 505950.055061 2495902.489524 19.568761 0.964008 0.051520 0.057296 0.254463
1779938750.123855 505950.136425 2495902.383156 19.583282 0.960651 0.064973 0.057104 0.263946
1779938750.223857 505950.215185 2495902.283838 19.593636 0.956555 0.073043 0.050560 0.277689
1779938750.323859 505950.289301 2495902.187528 19.593301 0.958691 0.059555 0.044040 0.274635
1779938750.423858 505950.359514 2495902.095475 19.588823 0.965491 0.041105 0.036280 0.254601
1779938750.523859 505950.425649 2495902.005937 19.594131 0.972348 0.039051 0.035602 0.227479
1779938750.623860 505950.483395 2495901.916335 19.605448 0.977352 0.050365 0.049526 0.199481
1779938750.723861 505950.537062 2495901.825053 19.604886 0.981954 0.047951 0.055498 0.174316
1779938750.823863 505950.598330 2495901.727630 19.592039 0.984058 0.036509 0.039155 0.169601
1779938750.923864 505950.667994 2495901.623458 19.582584 0.981909 0.025791 0.029714 0.185222
1779938751.023866 505950.746746 2495901.516894 19.589968 0.980197 0.024022 0.040240 0.192402
1779938751.123868 505950.836356 2495901.411287 19.601467 0.976134 0.033448 0.048700 0.208979
1779938751.223868 505950.932594 2495901.307156 19.602592 0.969624 0.045522 0.048331 0.235417
1779938751.323869 505951.026961 2495901.206570 19.591657 0.965683 0.047545 0.048491 0.250688
1779938751.423869 505951.110774 2495901.116886 19.579974 0.968219 0.047229 0.052326 0.239965
1779938751.523871 505951.185715 2495901.027401 19.579369 0.968027 0.050830 0.068627 0.235863
1779938751.623871 505951.255844 2495900.932674 19.584051 0.969317 0.067836 0.088103 0.219226
1779938751.723871 505951.326833 2495900.827667 19.577835 0.973210 0.072168 0.076946 0.204287
1779938751.823873 505951.401347 2495900.714277 19.563739 0.973027 0.076874 0.046078 0.212572
1779938751.923873 505951.475728 2495900.600672 19.557975 0.969712 0.077877 0.029128 0.229662
1779938752.023875 505951.549277 2495900.490187 19.567935 0.968391 0.084579 0.046082 0.230091
1779938752.123876 505951.624673 2495900.384501 19.581271 0.967301 0.092220 0.059165 0.228744
1779938752.223877 505951.700134 2495900.283727 19.585079 0.967338 0.082456 0.051237 0.234166
1779938752.323879 505951.774460 2495900.188114 19.580877 0.970606 0.068002 0.036519 0.227960
1779938752.423879 505951.846430 2495900.096459 19.581133 0.977450 0.063305 0.027167 0.199615
1779938752.523879 505951.916334 2495900.003227 19.592482 0.979549 0.079825 0.026625 0.182767
1779938752.623881 505951.982741 2495899.906590 19.597405 0.983509 0.085299 0.035001 0.155591
1779938752.723882 505952.054350 2495899.804336 19.583730 0.986220 0.067280 0.029222 0.148289
1779938752.823882 505952.137528 2495899.694287 19.563925 0.985746 0.058356 0.023105 0.156093
1779938752.923884 505952.229790 2495899.579111 19.553970 0.981466 0.075259 0.027108 0.174143
1779938753.023883 505952.323746 2495899.469173 19.559171 0.974924 0.108789 0.044065 0.189065
1779938753.123885 505952.417967 2495899.363416 19.560613 0.969490 0.110202 0.056778 0.211472
1779938753.223887 505952.510564 2495899.267197 19.554657 0.968037 0.088895 0.069835 0.223888
1779938753.323887 505952.599686 2495899.181743 19.546048 0.970189 0.070579 0.073920 0.219743
1779938753.423889 505952.684392 2495899.099568 19.551847 0.969956 0.079461 0.077673 0.216421
1779938753.523891 505952.759629 2495899.010491 19.565767 0.969718 0.086827 0.077349 0.214766
1779938753.623892 505952.828863 2495898.914891 19.571003 0.971814 0.092000 0.068507 0.205960
1779938753.723893 505952.898551 2495898.806718 19.561204 0.973447 0.089409 0.052649 0.204046
1779938753.823894 505952.967576 2495898.689488 19.546114 0.971573 0.094357 0.047050 0.211966
1779938753.923895 505953.036624 2495898.572086 19.544009 0.969983 0.104834 0.041250 0.215504
1779938754.023896 505953.108059 2495898.458306 19.554006 0.968056 0.120807 0.025126 0.218270
1779938754.123895 505953.175166 2495898.346909 19.559806 0.968681 0.125942 0.025495 0.212476
1779938754.223897 505953.237496 2495898.240146 19.550105 0.975608 0.113778 0.034614 0.184512
1779938754.323896 505953.296878 2495898.141070 19.540777 0.977809 0.117647 0.021826 0.171964
1779938754.423897 505953.352027 2495898.040729 19.548057 0.976095 0.147850 0.003944 0.159256
1779938754.523896 505953.400015 2495897.933798 19.553988 0.981036 0.158173 0.008343 0.111713
1779938754.623900 505953.447135 2495897.820914 19.548210 0.985064 0.148070 0.016329 0.086357
1779938754.723899 505953.500742 2495897.700624 19.531850 0.987895 0.134543 0.019994 0.074575
1779938754.823901 505953.560156 2495897.576839 19.521015 0.985716 0.134240 0.019035 0.099903
1779938754.923901 505953.623900 2495897.457988 19.528593 0.981732 0.142881 0.025580 0.123018
1779938755.023903 505953.690325 2495897.342635 19.542887 0.978123 0.144709 0.046610 0.141992
1779938755.123903 505953.755202 2495897.231507 19.543783 0.975412 0.130593 0.070812 0.162795
1779938755.223904 505953.820551 2495897.127353 19.531984 0.976700 0.121224 0.084842 0.155445
1779938755.323905 505953.884048 2495897.026168 19.526536 0.979266 0.112543 0.086076 0.144787
1779938755.423904 505953.941098 2495896.919669 19.539095 0.975702 0.129159 0.093948 0.149990
1779938755.523906 505953.992178 2495896.811422 19.545511 0.975657 0.140105 0.099448 0.136289
1779938755.623907 505954.044504 2495896.698776 19.536188 0.977696 0.129222 0.089887 0.139042
1779938755.723909 505954.101341 2495896.577146 19.524386 0.976943 0.125944 0.078244 0.153618
1779938755.823909 505954.158378 2495896.449320 19.523451 0.975534 0.117523 0.076847 0.169164
1779938755.923908 505954.219801 2495896.321057 19.535010 0.972301 0.124450 0.078681 0.181526
1779938756.023910 505954.282670 2495896.198446 19.546584 0.965572 0.144590 0.067670 0.205388
1779938756.123911 505954.340502 2495896.076923 19.543364 0.967126 0.143334 0.064222 0.199993
1779938756.223911 505954.397042 2495895.959099 19.533315 0.973401 0.130132 0.062887 0.177769
1779938756.323911 505954.455448 2495895.846769 19.533716 0.978125 0.128879 0.051183 0.155054
1779938756.423913 505954.508377 2495895.738332 19.545336 0.975914 0.156475 0.044578 0.145326
1779938756.523914 505954.554951 2495895.632235 19.544684 0.979038 0.161659 0.041026 0.116906
1779938756.623915 505954.603641 2495895.520767 19.533021 0.982025 0.145475 0.032144 0.115895
1779938756.723917 505954.658653 2495895.400339 19.525643 0.984780 0.120767 0.032583 0.120677
1779938756.823918 505954.718427 2495895.276080 19.536829 0.985083 0.101991 0.035449 0.133984
1779938756.923919 505954.780403 2495895.156231 19.560188 0.980494 0.106972 0.034382 0.161263
1779938757.023919 505954.838973 2495895.040784 19.574291 0.975529 0.109727 0.038021 0.186700
1779938757.123921 505954.894641 2495894.925296 19.569954 0.977350 0.094695 0.046688 0.183412
1779938757.223922 505954.950039 2495894.812963 19.561289 0.980937 0.093755 0.048011 0.163300
1779938757.323923 505955.002069 2495894.703726 19.560925 0.984664 0.091884 0.046629 0.140783
1779938757.423925 505955.046514 2495894.600986 19.569915 0.980908 0.118655 0.045850 0.147103
1779938757.523927 505955.085751 2495894.495578 19.566054 0.981096 0.127319 0.051647 0.136284
1779938757.623927 505955.129399 2495894.379113 19.548939 0.983682 0.114199 0.064174 0.123330
1779938757.723929 505955.180791 2495894.253609 19.537326 0.980950 0.107413 0.057809 0.151189
1779938757.823930 505955.236575 2495894.122728 19.545472 0.977730 0.115728 0.055165 0.166153
1779938757.923930 505955.293086 2495893.992076 19.563618 0.971153 0.130398 0.044347 0.194658
1779938758.023931 505955.349386 2495893.860768 19.572774 0.971938 0.127541 0.042123 0.193122
1779938758.123931 505955.409764 2495893.727223 19.567703 0.979177 0.103078 0.043082 0.169505
1779938758.223933 505955.471155 2495893.603575 19.562197 0.982307 0.097895 0.042069 0.154012
1779938758.323933 505955.529438 2495893.493405 19.563763 0.982645 0.107386 0.027949 0.148645
1779938758.423935 505955.577427 2495893.389715 19.568723 0.979231 0.131637 0.020238 0.152866
1779938758.523937 505955.619828 2495893.281434 19.561999 0.982385 0.126176 0.018819 0.136545
1779938758.623936 505955.664518 2495893.166356 19.547985 0.984448 0.107242 0.017779 0.138001
1779938758.723938 505955.714710 2495893.045269 19.539006 0.985087 0.088889 0.029624 0.144309
1779938758.823937 505955.769816 2495892.924683 19.547807 0.981981 0.096044 0.035765 0.158779
1779938758.923940 505955.827461 2495892.806407 19.563404 0.978787 0.099545 0.036434 0.175324
1779938759.023942 505955.883296 2495892.691040 19.570594 0.978153 0.092878 0.046897 0.179976
1779938759.123941 505955.937431 2495892.579650 19.562283 0.978539 0.083676 0.062699 0.177564
1779938759.223942 505955.991974 2495892.478299 19.552092 0.980737 0.079494 0.065477 0.165977
1779938759.323943 505956.044301 2495892.383421 19.556700 0.979275 0.093156 0.061696 0.168923
1779938759.423944 505956.089585 2495892.291163 19.565336 0.978260 0.108638 0.067135 0.163394
1779938759.523944 505956.134978 2495892.195358 19.558812 0.981058 0.102494 0.068232 0.149547
1779938759.623945 505956.186678 2495892.088427 19.543247 0.981524 0.096733 0.063399 0.152429
1779938759.723947 505956.243909 2495891.970444 19.532685 0.978049 0.099078 0.065531 0.171200
1779938759.823947 505956.307898 2495891.848995 19.532221 0.976433 0.104040 0.074025 0.173997
1779938759.923947 505956.377107 2495891.733994 19.536028 0.970260 0.123711 0.064051 0.197959
1779938760.023950 505956.446273 2495891.619286 19.531637 0.967309 0.134732 0.056096 0.207399
1779938760.123952 505956.513593 2495891.506355 19.518153 0.971008 0.127093 0.056845 0.194319
1779938760.223953 505956.580172 2495891.401243 19.513387 0.974010 0.133164 0.052027 0.175687
1779938760.323954 505956.642185 2495891.299616 19.522452 0.971337 0.150919 0.050760 0.176496
1779938760.423955 505956.699172 2495891.203966 19.528719 0.972736 0.162785 0.054672 0.155875
1779938760.523956 505956.755620 2495891.104085 19.523789 0.974485 0.150303 0.045741 0.160299
1779938760.623957 505956.818369 2495890.993426 19.517111 0.976677 0.135515 0.042746 0.160965
1779938760.723959 505956.887898 2495890.876145 19.516535 0.976510 0.126803 0.041768 0.169127
1779938760.823962 505956.961714 2495890.760126 19.530387 0.972313 0.135468 0.033497 0.187441
1779938760.923964 505957.038365 2495890.644344 19.548500 0.971822 0.133638 0.033445 0.191272
1779938761.023964 505957.112517 2495890.535705 19.557372 0.970956 0.119829 0.036250 0.203892
1779938761.123966 505957.183843 2495890.439029 19.550039 0.975278 0.103437 0.040897 0.190946
1779938761.223966 505957.253502 2495890.352186 19.541574 0.978018 0.106625 0.046863 0.172962
1779938761.323967 505957.316384 2495890.266166 19.542684 0.976331 0.118569 0.063468 0.169385
1779938761.423967 505957.372056 2495890.180735 19.544767 0.974239 0.134785 0.066557 0.168113
1779938761.523969 505957.427603 2495890.083406 19.535842 0.974281 0.132372 0.053760 0.174256
1779938761.623971 505957.487659 2495889.970561 19.523670 0.975087 0.123282 0.051363 0.177113
1779938761.723971 505957.549082 2495889.851157 19.518622 0.972719 0.114178 0.053396 0.194756
1779938761.823973 505957.612382 2495889.731956 19.530238 0.968667 0.125259 0.055194 0.207238
1779938761.923974 505957.672528 2495889.617178 19.545497 0.961263 0.146320 0.048892 0.228416
1779938762.023975 505957.728259 2495889.501041 19.548000 0.966890 0.138748 0.050589 0.208117
1779938762.123977 505957.785980 2495889.383693 19.542577 0.974892 0.125220 0.046952 0.178050
1779938762.223978 505957.841740 2495889.279232 19.540284 0.981896 0.121217 0.032495 0.141883
1779938762.323978 505957.887695 2495889.183877 19.551306 0.980728 0.146558 0.030095 0.125650
1779938762.423980 505957.922227 2495889.091851 19.556851 0.982200 0.160865 0.035529 0.090239
1779938762.523982 505957.955307 2495888.992418 19.548667 0.985625 0.154848 0.026376 0.062213
1779938762.623984 505957.993222 2495888.881589 19.540367 0.990115 0.130863 0.010759 0.049315
1779938762.723985 505958.036375 2495888.763278 19.542212 0.992910 0.114263 0.019844 0.026060
1779938762.823987 505958.088148 2495888.647879 19.553424 0.991562 0.126037 0.019360 0.023325
1779938762.923987 505958.143232 2495888.535400 19.563767 0.990052 0.136936 0.010189 0.030694
1779938763.023989 505958.201301 2495888.417615 19.563652 0.993323 0.113751 0.004079 0.018814
1779938763.123991 505958.270175 2495888.296998 19.561776 0.995569 0.093998 -0.001902 -0.001957
1779938763.223991 505958.347371 2495888.179682 19.565764 0.995407 0.091440 0.003559 -0.028138
1779938763.323992 505958.422868 2495888.067889 19.579472 0.993505 0.113163 0.008639 -0.008205
1779938763.423993 505958.491870 2495887.955100 19.584047 0.992748 0.117493 0.025270 -0.002809
1779938763.523995 505958.558558 2495887.840381 19.575458 0.993372 0.110550 0.025626 0.018278
1779938763.623995 505958.624982 2495887.720350 19.558222 0.993261 0.101392 0.013831 0.054412
1779938763.723995 505958.696323 2495887.593860 19.545364 0.991645 0.097529 0.026580 0.080137
1779938763.823998 505958.782974 2495887.461140 19.548348 0.988256 0.099761 0.042901 0.107504
1779938763.923998 505958.877250 2495887.331968 19.553718 0.980056 0.119898 0.042460 0.152682
1779938764.023999 505958.963993 2495887.213350 19.546223 0.973923 0.132936 0.038678 0.179739
1779938764.123999 505959.034672 2495887.109467 19.527257 0.971622 0.130044 0.034112 0.194617
1779938764.224001 505959.088315 2495887.014177 19.516254 0.970074 0.138278 0.052945 0.192438
1779938764.324002 505959.135285 2495886.911413 19.521294 0.968905 0.159524 0.074845 0.173704
1779938764.424002 505959.177169 2495886.806904 19.525503 0.968298 0.173905 0.060282 0.168886
1779938764.524003 505959.220216 2495886.694240 19.521569 0.970493 0.172748 0.042930 0.162663
1779938764.624004 505959.264086 2495886.571866 19.518638 0.974570 0.155519 0.049300 0.153610
1779938764.724005 505959.311017 2495886.450813 19.524135 0.977270 0.143787 0.063689 0.142169
1779938764.824005 505959.366865 2495886.336255 19.538758 0.976155 0.147421 0.064793 0.145570
1779938764.924005 505959.425503 2495886.228535 19.549418 0.974571 0.138618 0.079127 0.157273
1779938765.024006 505959.484888 2495886.125591 19.545712 0.974379 0.123325 0.095900 0.161799
1779938765.124008 505959.545649 2495886.026739 19.538252 0.976763 0.115567 0.095890 0.152918
1779938765.224008 505959.606517 2495885.927053 19.541954 0.979556 0.112482 0.082037 0.145218
1779938765.324010 505959.660058 2495885.827071 19.555109 0.976663 0.124321 0.088458 0.151155
1779938765.424012 505959.710901 2495885.726161 19.557465 0.977084 0.129006 0.095816 0.139585
1779938765.524014 505959.768465 2495885.614850 19.542602 0.976769 0.124393 0.088632 0.150310
1779938765.624015 505959.830713 2495885.497113 19.528010 0.976785 0.114506 0.074959 0.164803
1779938765.724015 505959.892985 2495885.377132 19.530061 0.974930 0.102418 0.067717 0.185568
1779938765.824017 505959.957796 2495885.258236 19.545096 0.970352 0.116039 0.071473 0.199611
1779938765.924019 505960.021840 2495885.142985 19.553771 0.962759 0.135745 0.081864 0.219012
1779938766.024021 505960.083847 2495885.030014 19.541643 0.966000 0.129598 0.085521 0.206724
1779938766.124023 505960.137954 2495884.920829 19.529477 0.970714 0.118985 0.082275 0.191801
1779938766.224022 505960.188420 2495884.810847 19.537138 0.968139 0.142647 0.071665 0.192935
1779938766.324023 505960.233308 2495884.698877 19.542016 0.970162 0.170107 0.076878 0.154724
1779938766.424024 505960.275690 2495884.586864 19.531222 0.970973 0.183465 0.070324 0.136410
1779938766.524025 505960.327352 2495884.468244 19.514281 0.975917 0.173961 0.050523 0.121534
1779938766.624026 505960.384737 2495884.345355 19.508236 0.977866 0.156977 0.038637 0.132827
1779938766.724026 505960.442071 2495884.226492 19.519691 0.977191 0.147851 0.042315 0.146448
1779938766.824027 505960.504323 2495884.111785 19.538475 0.972797 0.153553 0.041842 0.168336
1779938766.924029 505960.568675 2495884.000464 19.547485 0.969711 0.154270 0.044032 0.184182
1779938767.024031 505960.631749 2495883.893071 19.541509 0.969631 0.146163 0.057361 0.187513
1779938767.124033 505960.695592 2495883.787131 19.534498 0.972192 0.143985 0.075853 0.168399
1779938767.224034 505960.753798 2495883.681026 19.539992 0.970287 0.150990 0.100667 0.160032
1779938767.324034 505960.806013 2495883.578634 19.543273 0.971509 0.147408 0.116206 0.144696
1779938767.424035 505960.861828 2495883.469407 19.533346 0.972017 0.137692 0.103462 0.159750
1779938767.524037 505960.923243 2495883.347369 19.521251 0.972919 0.123456 0.093580 0.171550
1779938767.624039 505960.986921 2495883.219142 19.523785 0.969130 0.113015 0.085972 0.201554
1779938767.724041 505961.055262 2495883.094359 19.542344 0.963246 0.126814 0.077498 0.223764
1779938767.824041 505961.124135 2495882.972400 19.557927 0.952670 0.147533 0.070385 0.256321
1779938767.924042 505961.190231 2495882.852860 19.551010 0.955565 0.130597 0.078336 0.252394
1779938768.024044 505961.252372 2495882.740667 19.536375 0.961011 0.123332 0.084155 0.232734
1779938768.124045 505961.305190 2495882.630932 19.538433 0.964953 0.134793 0.070066 0.213980
1779938768.224047 505961.341940 2495882.516361 19.553504 0.966254 0.161127 0.064242 0.190434
1779938768.324049 505961.372898 2495882.397926 19.553078 0.970872 0.171590 0.043955 0.161346
1779938768.424049 505961.411989 2495882.270754 19.533526 0.976513 0.162824 0.015910 0.140204
1779938768.524050 505961.460153 2495882.136427 19.514113 0.980766 0.146448 0.007397 0.128824
1779938768.624051 505961.512672 2495882.006316 19.519693 0.979149 0.155215 0.020285 0.129478
1779938768.724053 505961.570946 2495881.878608 19.533853 0.973969 0.171552 0.031283 0.144832
1779938768.824055 505961.628216 2495881.753404 19.536077 0.970506 0.177530 0.036560 0.158947
1779938768.924055 505961.679979 2495881.639098 19.522731 0.973196 0.167139 0.034505 0.154157
1779938769.024056 505961.723626 2495881.534176 19.516373 0.976874 0.157531 0.022882 0.142753
1779938769.124056 505961.754723 2495881.430816 19.527276 0.976900 0.164978 0.023000 0.133861
1779938769.224058 505961.775444 2495881.325025 19.533895 0.980982 0.164365 0.047797 0.091507
1779938769.324059 505961.802901 2495881.210430 19.526294 0.984354 0.151409 0.055624 0.070915
1779938769.424060 505961.845187 2495881.080734 19.516624 0.985602 0.140924 0.043848 0.082502
1779938769.524061 505961.894525 2495880.939127 19.520529 0.984772 0.132319 0.047807 0.102126
1779938769.624063 505961.948362 2495880.800473 19.539860 0.978532 0.144578 0.058500 0.134726
1779938769.724063 505962.003345 2495880.667852 19.549403 0.971592 0.153340 0.064715 0.168248
1779938769.824065 505962.056765 2495880.543348 19.541086 0.969944 0.146768 0.068738 0.181502
1779938769.924063 505962.104843 2495880.427903 19.529090 0.973811 0.129968 0.068039 0.173696
1779938770.024066 505962.141149 2495880.316045 19.535047 0.974085 0.138803 0.076878 0.161191
1779938770.124068 505962.164767 2495880.203307 19.541361 0.975826 0.152721 0.092027 0.126374
1779938770.224069 505962.184723 2495880.084297 19.534513 0.975339 0.176162 0.078485 0.107332
1779938770.324071 505962.210878 2495879.953460 19.516759 0.976980 0.183959 0.040796 0.100024
1779938770.424071 505962.241564 2495879.815502 19.507557 0.981745 0.160063 0.026810 0.099182
1779938770.524073 505962.279710 2495879.679626 19.523709 0.983502 0.147557 0.037236 0.097795
1779938770.624074 505962.327755 2495879.550266 19.546978 0.980658 0.153773 0.044644 0.112562
1779938770.724073 505962.378734 2495879.428100 19.554954 0.977113 0.153420 0.037963 0.142381
1779938770.824074 505962.430636 2495879.314877 19.546523 0.979507 0.143709 0.025220 0.138846
1779938770.924074 505962.480130 2495879.207176 19.542734 0.983219 0.129900 0.008481 0.127809
1779938771.024076 505962.528074 2495879.098888 19.555067 0.986389 0.129683 0.013505 0.100188
1779938771.124076 505962.573982 2495878.994244 19.567001 0.986193 0.139347 0.031579 0.083720
1779938771.224076 505962.625038 2495878.883481 19.563046 0.988125 0.126106 0.033003 0.081340
1779938771.324077 505962.683922 2495878.762176 19.551303 0.988157 0.113488 0.016861 0.101893
1779938771.424079 505962.749178 2495878.634593 19.549070 0.987393 0.108023 0.020505 0.113866
1779938771.524078 505962.820185 2495878.511738 19.560971 0.982898 0.104559 0.039324 0.146400
1779938771.624080 505962.899764 2495878.391935 19.573842 0.978041 0.105579 0.064224 0.167821
1779938771.724082 505962.983461 2495878.279902 19.574430 0.972870 0.100860 0.069654 0.196215
1779938771.824082 505963.067458 2495878.175081 19.566400 0.973151 0.097895 0.055916 0.200666
1779938771.924084 505963.147140 2495878.071899 19.567163 0.976256 0.108915 0.045622 0.181603
1779938772.024084 505963.215856 2495877.971468 19.575079 0.972494 0.137102 0.040358 0.183930
1779938772.124085 505963.277376 2495877.870442 19.570543 0.973683 0.147835 0.044298 0.167701
1779938772.224086 505963.340930 2495877.760646 19.554400 0.974181 0.146457 0.049821 0.164440
1779938772.324088 505963.411155 2495877.637459 19.534993 0.973299 0.137750 0.048722 0.177030
1779938772.424090 505963.488885 2495877.504028 19.528908 0.972298 0.127679 0.043483 0.190903
1779938772.524089 505963.572421 2495877.370983 19.539619 0.966382 0.129375 0.026290 0.220629
1779938772.624091 505963.661837 2495877.234368 19.551205 0.962376 0.127346 0.021708 0.239048
1779938772.724093 505963.751309 2495877.094915 19.554744 0.963237 0.115073 0.020921 0.241859
1779938772.824093 505963.833679 2495876.961688 19.557617 0.969597 0.102716 0.005859 0.222030
1779938772.924095 505963.894120 2495876.846055 19.567528 0.971551 0.097722 -0.012730 0.215352
1779938773.024096 505963.937042 2495876.739491 19.579948 0.974695 0.105752 -0.006448 0.196837
1779938773.124095 505963.973207 2495876.624266 19.581083 0.982129 0.086939 0.016228 0.166132
1779938773.224099 505964.016270 2495876.496308 19.572883 0.986694 0.067282 0.032353 0.144436
1779938773.324099 505964.065977 2495876.364214 19.577709 0.986007 0.071781 0.046978 0.142939
1779938773.424100 505964.121481 2495876.233026 19.595973 0.984017 0.070240 0.043287 0.157805
1779938773.524102 505964.176988 2495876.108292 19.614014 0.979150 0.082360 0.050028 0.178827
1779938773.624104 505964.227774 2495875.985723 19.608000 0.977934 0.069706 0.068300 0.184719
1779938773.724105 505964.275625 2495875.872438 19.584776 0.981268 0.064413 0.077726 0.164083
1779938773.824107 505964.321199 2495875.758725 19.575031 0.984640 0.064982 0.072735 0.144814
1779938773.924108 505964.357227 2495875.639715 19.587112 0.983141 0.084301 0.085010 0.138208
1779938774.024108 505964.388240 2495875.521784 19.589817 0.986115 0.095006 0.079282 0.110749
1779938774.124110 505964.419429 2495875.391802 19.576571 0.989335 0.079732 0.051486 0.110487
1779938774.224110 505964.451420 2495875.251686 19.573510 0.989761 0.078354 0.050503 0.108089
1779938774.324112 505964.487438 2495875.119852 19.586943 0.987259 0.081232 0.046575 0.128656
1779938774.424112 505964.530697 2495874.992611 19.603816 0.986721 0.072205 0.037283 0.140636
1779938774.524113 505964.573972 2495874.868814 19.612176 0.983864 0.081440 0.042956 0.153408
1779938774.624114 505964.613545 2495874.748572 19.597775 0.983266 0.088870 0.049491 0.151133
1779938774.724114 505964.647801 2495874.636700 19.582631 0.984570 0.104390 0.043340 0.133593
1779938774.824114 505964.673090 2495874.529245 19.585937 0.985767 0.109664 0.030261 0.123778
1779938774.924117 505964.687477 2495874.421071 19.595875 0.988989 0.117695 0.041855 0.079348
1779938775.024119 505964.703185 2495874.305989 19.592930 0.991088 0.115546 0.037573 0.054604
1779938775.124121 505964.727452 2495874.176765 19.578881 0.992571 0.109878 0.022944 0.046941
1779938775.224123 505964.753788 2495874.041444 19.570198 0.993100 0.104996 0.022635 0.047085
1779938775.324123 505964.782006 2495873.913000 19.578696 0.992226 0.107253 0.024075 0.058357
1779938775.424124 505964.814093 2495873.789154 19.592426 0.989778 0.117171 0.035812 0.072995
1779938775.524125 505964.847213 2495873.670146 19.594041 0.987653 0.115819 0.056391 0.089148
1779938775.624127 505964.882173 2495873.559256 19.579796 0.989075 0.102189 0.059844 0.087792
1779938775.724126 505964.916023 2495873.452679 19.571286 0.990954 0.091192 0.051225 0.084079
1779938775.824127 505964.941704 2495873.345557 19.583605 0.990132 0.106196 0.054349 0.073533
1779938775.924129 505964.951659 2495873.240986 19.590753 0.991875 0.104622 0.061525 0.038118
1779938776.024129 505964.956814 2495873.127863 19.584704 0.992914 0.105790 0.052090 0.014706
1779938776.124130 505964.963566 2495873.000274 19.570778 0.993376 0.109823 0.033425 -0.005108
1779938776.224130 505964.967507 2495872.869065 19.563088 0.994751 0.099714 0.022953 0.000846
1779938776.324132 505964.974023 2495872.739576 19.573517 0.993985 0.107433 0.017448 -0.012185
1779938776.424133 505964.983903 2495872.615178 19.587634 0.992584 0.121535 -0.002576 -0.000464
1779938776.524132 505964.987386 2495872.494951 19.590553 0.991998 0.124853 -0.011971 -0.014408
1779938776.624135 505964.987888 2495872.379886 19.581801 0.991170 0.116507 -0.011858 -0.062188
1779938776.724136 505964.990028 2495872.269661 19.580762 0.986284 0.115811 -0.020589 -0.115792
1779938776.824138 505964.989598 2495872.167064 19.592060 0.980759 0.128786 -0.031915 -0.143203
